lat,lon
-156.00,-35
-159.00,54
-119.00,-48
52.00,-62
-25.00,77
-8.00,-25
-22.00,-29
-95.00,74
-26.00,-19
-52.00,61
-155.00,10
-34.00,-66
38.00,-38
9.00,-65
-103.00,69
59.00,-37
-11.00,-19
168.00,-12
-129.00,18
-46.00,-36
-127.00,-18
58.00,-40
159.00,-38
16.00,69
-163.00,-43
86.00,59
-179.00,-46
99.00,-68
32.00,2
91.00,-17
64.00,-24
-14.00,-4
173.00,-12
-57.00,-66
-66.00,-76
-9.00,36
68.00,26
-44.00,-65
-125.00,-55
122.00,67
-173.00,14
52.00,6
80.00,-81
31.00,-52
29.00,79
-97.00,-90
-12.00,46
48.00,44
-84.00,-20
21.00,-3
87.00,-52
-39.00,0
88.00,45
-166.00,-8
-136.00,6
-5.00,3
-121.00,88
173.00,-85
137.00,-62
-28.00,-79
-179.00,-54
-85.00,-1
-167.00,59
173.00,68
-138.00,-72
-153.00,65
144.00,42
-157.00,90
-37.00,38
87.00,23
148.00,87
92.00,-74
-87.00,41
22.00,-70
-104.00,53
134.00,48
95.00,-35
177.00,79
156.00,66
-19.00,-4
-140.00,70
-145.00,80
31.00,13
34.00,-85
-144.00,-87
-128.00,-57
-146.00,53
-103.00,-57
12.00,88
126.00,84
-99.00,-27
-66.00,57
-32.00,-62
-170.00,-82
-64.00,67
99.00,36
82.00,-59
117.00,70
94.00,-65
-78.00,40
6.00,35
156.00,-37
-142.00,84
-11.00,-78
103.00,88
68.00,21
-112.00,8
-120.00,-89
5.00,-69
166.00,71
-155.00,74
27.00,-51
-45.00,-65
52.00,-87
90.00,-79
117.00,56
-35.00,-17
106.00,61
-61.00,-78
35.00,-16
-36.00,-80
-53.00,-37
157.00,8
20.00,-88
-70.00,-86
-77.00,-62
138.00,61
137.00,79
-91.00,-23
85.00,79
-14.00,25
-12.00,84
-11.00,-37
173.00,3
51.00,-12
17.00,-89
-41.00,-60
27.00,-52
-46.00,13
-114.00,-45
124.00,-23
166.00,71
-75.00,-83
72.00,16
128.00,-72
-64.00,-70
-88.00,-90
82.00,-17
121.00,-60
-14.00,68
-109.00,22
47.00,-71
-89.00,61
-126.00,53
17.00,-11
44.00,30
-13.00,-43
-96.00,-30
156.00,32
-8.00,58
-139.00,-89
-50.00,-74
22.00,76
172.00,22
70.00,-24
160.00,-6
153.00,-38
169.00,-17
-48.00,-73
-125.00,38
167.00,52
111.00,36
6.00,57
26.00,-30
46.00,59
56.00,15
-159.00,-56
53.00,31
-1.00,82
-167.00,29
127.00,60
16.00,-83
136.00,-25
-4.00,-67
-141.00,1
41.00,25
-94.00,25
-129.00,-27
145.00,51
-8.00,75
-105.00,9
-134.00,-37
-89.00,-25
-71.00,-46
54.00,56
66.00,48
-134.00,-50
62.00,50
162.00,-73
6.00,-14
-135.00,-26
177.00,-58
-52.00,66
-3.00,-22
88.00,7
-105.00,51
116.00,35
-147.00,37
35.00,80
66.00,-12
-96.00,-88
-96.00,-63
-145.00,-15
176.00,-1
29.00,30
-51.00,-65
55.00,-90
-27.00,-21
79.00,17
-36.00,-3
-156.00,4
-160.00,62
150.00,17
176.00,-83
179.00,73
120.00,-73
171.00,-37
36.00,-74
143.00,-85
116.00,-51
165.00,35
-147.00,-40
129.00,22
-80.00,-79
80.00,86
-48.00,-88
108.00,52
-31.00,63
136.00,-76
138.00,31
78.00,-79
39.00,-82
25.00,-54
82.00,-27
-100.00,-31
-134.00,-7
37.00,87
-2.00,66
-83.00,-10
95.00,14
48.00,-28
10.00,31
-155.00,89
100.00,-41
-59.00,-61
-129.00,-82
-37.00,76
-67.00,1
-74.00,-23
-67.00,2
175.00,-6
-165.00,-68
-123.00,85
-134.00,69
67.00,-17
-36.00,-89
105.00,58
101.00,-87
-110.00,-37
36.00,-28
-159.00,50
42.00,-84
-54.00,10
14.00,-44
-53.00,62
-156.00,-35
-136.00,-82
78.00,64
-129.00,46
34.00,85
-67.00,-36
-95.00,1
-13.00,17
134.00,-57
75.00,-60
116.00,-22
-108.00,32
-139.00,-15
48.00,10
-160.00,76
-100.00,-47
-114.00,-20
160.00,-75
-102.00,-33
82.00,15
126.00,-28
-179.00,17
-135.00,-36
45.00,19
-66.00,23
118.00,-12
-80.00,87
139.00,-78
66.00,11
-113.00,50
-169.00,87
31.00,-54
142.00,-78
-31.00,26
157.00,-44
-131.00,83
-68.00,-23
17.00,83
110.00,-62
54.00,27
41.00,-6
169.00,-34
33.00,83
52.00,-48
138.00,-54
75.00,84
11.00,62
80.00,57
118.00,54
-12.00,-30
-72.00,80
123.00,-10
-170.00,44
-2.00,88
-179.00,-9
95.00,30
25.00,69
-38.00,66
109.00,-46
108.00,-73
133.00,89
-61.00,8
154.00,24
-31.00,26
-115.00,-90
-14.00,53
-93.00,67
-41.00,15
131.00,-26
-150.00,19
-112.00,15
-19.00,6
-148.00,-70
168.00,41
-160.00,-13
14.00,50
4.00,5
-95.00,2
94.00,-46
80.00,62
165.00,-53
-82.00,-89
-86.00,-63
133.00,-68
69.00,-60
-174.00,-1
-151.00,20
-148.00,-11
117.00,-57
-155.00,-78
-38.00,-25
172.00,-56
-101.00,65
112.00,53
-169.00,-21
102.00,37
-68.00,61
-169.00,4
104.00,-56
-67.00,-37
-39.00,-70
-167.00,31
-26.00,0
40.00,-14
-164.00,36
26.00,-62
99.00,-5
-15.00,-27
-31.00,-82
-114.00,-76
26.00,53
7.00,75
-120.00,22
12.00,-72
-22.00,12
-18.00,-48
158.00,-6
28.00,-64
176.00,-46
-4.00,-80
50.00,-71
-6.00,-84
149.00,-89
-84.00,69
51.00,52
-125.00,69
-124.00,70
-120.00,31
126.00,-79
120.00,-49
148.00,75
4.00,71
57.00,-53
-110.00,57
132.00,11
-20.00,52
81.00,-71
93.00,-83
21.00,16
94.00,-48
81.00,-74
142.00,9
69.00,43
-148.00,24
-15.00,15
35.00,-68
-1.00,-48
-19.00,86
49.00,-35
-7.00,63
132.00,79
-14.00,84
-38.00,-76
-179.00,87
-136.00,2
-63.00,-29
-9.00,34
-70.00,-64
103.00,63
31.00,-23
11.00,40
-106.00,73
99.00,48
-165.00,31
-56.00,-62
8.00,0
71.00,16
93.00,61
0.00,-38
-28.00,-18
95.00,71
-103.00,-79
-175.00,52
-35.00,-59
-60.00,-25
-177.00,21
-102.00,48
-71.00,84
78.00,76
141.00,27
160.00,89
-77.00,6
99.00,86
145.00,-38
-151.00,-54
-12.00,59
136.00,66
70.00,78
144.00,-30
115.00,-46
-44.00,-43
-35.00,-78
45.00,-55
-116.00,56
69.00,-45
20.00,-72
-154.00,-13
-55.00,-61
160.00,-5
33.00,-16
-93.00,-34
-175.00,-66
-77.00,-67
-166.00,-57
3.00,80
-11.00,-72
-74.00,55
-137.00,50
-174.00,-40
175.00,-54
-46.00,-89
-37.00,-32
89.00,54
-121.00,-41
122.00,27
-8.00,-23
-15.00,57
33.00,-46
95.00,71
114.00,-3
43.00,45
175.00,11
-143.00,29
-29.00,-31
6.00,90
-12.00,-29
-163.00,-41
33.00,0
164.00,-15
102.00,81
6.00,-86
-142.00,-76
143.00,14
-40.00,60
53.00,84
47.00,25
-153.00,44
80.00,17
3.00,58
3.00,38
31.00,81
-144.00,-83
176.00,-31
140.00,50
-161.00,-37
-100.00,12
70.00,-65
77.00,16
15.00,34
-66.00,-32
-105.00,21
-166.00,-46
-75.00,-13
115.00,2
175.00,-26
-131.00,39
-67.00,36
-17.00,-42
-95.00,-85
116.00,6
-94.00,-89
144.00,9
143.00,80
174.00,-72
148.00,41
6.00,-58
164.00,68
-129.00,-16
70.00,-78
1.00,-46
60.00,13
21.00,78
-16.00,27
146.00,-27
155.00,36
21.00,-9
-96.00,0
-20.00,-88
129.00,-32
163.00,-34
-161.00,30
128.00,54
122.00,71
44.00,-86
-168.00,-60
-160.00,-27
47.00,-40
-132.00,-17
-15.00,40
-65.00,-90
-160.00,-23
-149.00,-2
-143.00,-19
130.00,10
-98.00,74
147.00,62
23.00,-1
91.00,48
120.00,-15
-100.00,-83
16.00,66
99.00,6
111.00,-53
-81.00,-30
164.00,45
92.00,80
25.00,45
-95.00,-32
95.00,-40
-20.00,-33
-173.00,-56
17.00,85
-39.00,-58
-173.00,-35
-115.00,0
79.00,17
-165.00,-75
-14.00,64
37.00,32
64.00,-55
-55.00,-51
48.00,-63
8.00,30
-142.00,-53
-8.00,-77
60.00,-55
52.00,-24
143.00,35
-129.00,-22
-62.00,49
96.00,-65
-77.00,-30
139.00,53
102.00,48
176.00,51
114.00,-24
-143.00,70
146.00,-6
-111.00,-12
-42.00,84
117.00,-41
84.00,-31
170.00,-44
85.00,-16
-18.00,24
-23.00,-32
-88.00,-68
178.00,18
72.00,-15
35.00,-21
-101.00,-76
158.00,51
-18.00,43
-62.00,4
-180.00,24
-89.00,-31
90.00,-73
3.00,88
151.00,24
18.00,-42
-23.00,34
-178.00,58
-20.00,82
-180.00,76
18.00,31
55.00,78
55.00,67
170.00,90
126.00,-86
-39.00,-61
59.00,-22
-111.00,77
-168.00,-15
136.00,59
29.00,-67
41.00,-8
105.00,-77
-91.00,0
-18.00,52
-155.00,-73
-179.00,-35
47.00,-11
61.00,-26
9.00,85
-88.00,-53
-21.00,-69
-105.00,-83
-106.00,56
165.00,46
94.00,84
-17.00,21
-28.00,78
123.00,19
-33.00,65
114.00,-88
-24.00,8
-144.00,-72
127.00,-46
-177.00,-1
-42.00,19
141.00,-67
-175.00,-30
76.00,-21
153.00,-2
110.00,-87
136.00,-24
109.00,13
172.00,-5
14.00,70
34.00,-62
-59.00,-6
87.00,-69
-57.00,86
-71.00,-10
31.00,26
144.00,-72
49.00,60
164.00,38
128.00,-73
-95.00,49
-88.00,-46
-54.00,21
6.00,64
-133.00,65
64.00,-76
-34.00,-56
-147.00,-25
25.00,14
-169.00,49
-72.00,58
-125.00,-4
-179.00,24
-96.00,88
-162.00,68
130.00,-68
-156.00,-82
167.00,56
-91.00,16
153.00,35
25.00,-49
130.00,-80
-158.00,60
66.00,-6
-158.00,-48
-120.00,53
2.00,50
159.00,75
-107.00,40
-88.00,-1
67.00,29
-130.00,-15
-93.00,59
-161.00,-42
171.00,77
-94.00,-14
-140.00,68
-92.00,67
126.00,8
-131.00,-85
149.00,-66
38.00,85
-25.00,-51
65.00,-47
53.00,-77
-152.00,-18
-52.00,64
152.00,48
17.00,-64
-168.00,69
-144.00,-30
-107.00,37
-48.00,41
120.00,30
44.00,-36
-157.00,62
67.00,24
-40.00,26
-174.00,22
149.00,-70
-56.00,-63
140.00,-83
-177.00,56
-70.00,20
141.00,-65
-180.00,-22
-37.00,86
-80.00,2
90.00,-16
136.00,17
-133.00,-34
-98.00,36
95.00,83
-135.00,-7
148.00,29
72.00,-84
-17.00,90
-179.00,-18
-66.00,-81
-12.00,-22
169.00,-54
-63.00,-76
-123.00,-29
-178.00,-75
7.00,89
-166.00,-1
-125.00,87
-60.00,-85
-132.00,18
-17.00,-22
-146.00,34
-91.00,8
-63.00,64
154.00,-68
108.00,-53
-89.00,85
-167.00,-82
109.00,28
-180.00,-68
174.00,-38
-104.00,-12
-165.00,-23
84.00,-71
-118.00,41
-162.00,64
-167.00,63
-12.00,25
146.00,10
-1.00,-79
163.00,21
41.00,-76
10.00,-87
138.00,-81
95.00,25
-123.00,89
47.00,28
-180.00,5
12.00,-33
70.00,69
-110.00,-3
-10.00,-16
-18.00,-29
-14.00,8
-147.00,72
-14.00,49
37.00,-7
178.00,-39
-2.00,-26
45.00,-53
-163.00,31
129.00,10
-39.00,-22
166.00,-42
144.00,77
-56.00,-20
-118.00,72
-48.00,80
81.00,52
46.00,17
-127.00,-80
83.00,-63
92.00,52
20.00,18
-141.00,-46
71.00,-18
162.00,-48
35.00,-40
-136.00,7
35.00,4
-61.00,-85
-119.00,67
-157.00,89
127.00,35
118.00,-72
-138.00,59
-136.00,80
36.00,37
34.00,-27
81.00,-79
-135.00,23
-2.00,-36
66.00,8
13.00,-22
-91.00,77
-64.00,-15
128.00,-56
-82.00,-73
-99.00,-64
-113.00,-6
122.00,30
-35.00,-3
-146.00,81
-124.00,17
19.00,44
-163.00,70
2.00,36
65.00,-14
173.00,-77
-6.00,25
89.00,-44
1.00,54
180.00,-14
81.00,80
146.00,-52
114.00,-35
-15.00,63
-174.00,-50
67.00,-72
149.00,64
-137.00,-23
30.00,-46
-7.00,-38
61.00,-2
163.00,14
-28.00,-29
-89.00,-30
51.00,-15
115.00,11
26.00,-69
-9.00,-89
-107.00,27
-165.00,-16
154.00,-61
67.00,13
-53.00,85
-176.00,37
-66.00,6
-62.00,68
-150.00,19
-33.00,-88
-137.00,-40
98.00,-66
-12.00,30
-154.00,86
-25.00,-13
133.00,-36
-156.00,-13
-143.00,83
-66.00,-49
2.00,90
-38.00,-12
120.00,-44
-45.00,33
-159.00,-2
-9.00,31
104.00,24
-104.00,13
-179.00,38
-35.00,-21
60.00,-79
177.00,-34
-102.00,-26
147.00,-66
-174.00,-17
-143.00,-32
67.00,24
112.00,-60
67.00,-16
-76.00,26
-89.00,80
-122.00,23
149.00,-17
-83.00,-53
136.00,-42
-113.00,-73
71.00,1
-16.00,-73
-25.00,-59
-35.00,-38
-28.00,-21
80.00,-62
67.00,-40
135.00,83
-169.00,-2
-78.00,72
94.00,71
139.00,74
-73.00,-30
171.00,-23
-43.00,49
-141.00,-1
58.00,60
-157.00,-55
62.00,-33
-47.00,35
122.00,-8
178.00,-41
136.00,45
-53.00,-86
-85.00,8
144.00,47
88.00,-33
2.00,90
-111.00,37
-110.00,87
-155.00,-83
-111.00,-58
-135.00,83
26.00,0
47.00,-83
48.00,8
108.00,-66
-63.00,71
28.00,-77
-136.00,-36
48.00,-84
-97.00,-54
-107.00,13
22.00,34
61.00,-28
68.00,79
-26.00,-78
-123.00,87
116.00,56
156.00,30
-86.00,51
35.00,6
-69.00,88
178.00,1
-92.00,-64
-93.00,-26
-107.00,86
-72.00,-12
118.00,75
133.00,83
54.00,23
-47.00,57
6.00,-90
-145.00,14
33.00,-45
12.00,-8
-137.00,7
-126.00,-36
29.00,39
-3.00,-25
-9.00,88
-170.00,-22
-131.00,-69
-151.00,-36
26.00,-25
177.00,-88
-65.00,53
-57.00,-64
-65.00,-14
-43.00,-59
178.00,20
-12.00,-41
39.00,-12
63.00,-72
17.00,-27
113.00,-60
93.00,72
53.00,45
96.00,5
-19.00,-73
121.00,66
-72.00,-85
28.00,77
-167.00,78
162.00,-81
-100.00,35
90.00,-80
135.00,-78
-125.00,73
-82.00,-73
-95.00,-56
-112.00,43
-104.00,-87
-40.00,56
-25.00,-42
107.00,41
-135.00,12
-106.00,12
59.00,89
27.00,67
134.00,-14
135.00,-12
55.00,-50
46.00,-60
-68.00,-44
-95.00,-12
10.00,78
-106.00,36
48.00,4
-89.00,-87
-96.00,-69
6.00,-31
150.00,37
121.00,-57
103.00,4
-21.00,59
88.00,-89
82.00,85
1.00,-68
10.00,68
-68.00,19
-163.00,27
-60.00,51
36.00,74
-122.00,-84
-13.00,-24
35.00,-28
-23.00,-54
-173.00,-53
-108.00,16
-107.00,-13
-140.00,67
103.00,-76
60.00,-44
-179.00,-85
-15.00,75
-61.00,-5
-156.00,65
4.00,17
-25.00,-30
92.00,-49
-162.00,78
20.00,-39
-56.00,-8
96.00,-70
-107.00,25
82.00,-2
99.00,-80
6.00,90
-13.00,-70
95.00,74
67.00,-11
114.00,2
111.00,-55
-143.00,9
94.00,-48
-68.00,89
157.00,21
70.00,-51
-142.00,75
-104.00,76
0.00,-42
-70.00,-26
118.00,-2
-129.00,-85
-4.00,53
-161.00,-43
-20.00,61
-159.00,55
-149.00,45
-177.00,-47
47.00,83
150.00,9
180.00,80
-94.00,-71
-72.00,-90
141.00,64
-14.00,56
69.00,-90
-45.00,-2
58.00,-74
48.00,58
-117.00,-76
168.00,83
-24.00,44
66.00,0
-6.00,65
163.00,-50
178.00,11
-20.00,12
-27.00,-77
-107.00,-2
77.00,42
118.00,-21
165.00,40
142.00,-74
-119.00,-50
-30.00,34
-173.00,65
150.00,-45
37.00,-53
64.00,5
-167.00,29
-74.00,-1
83.00,55
-178.00,5
-17.00,-78
73.00,-23
55.00,-55
40.00,-80
-141.00,36
-161.00,-62
178.00,80
66.00,-33
12.00,89
-71.00,86
88.00,2
55.00,-44
69.00,25
13.00,10
51.00,60
-161.00,53
-148.00,-68
174.00,-63
180.00,40
63.00,66
-157.00,61
118.00,15
-125.00,-28
-162.00,47
-101.00,68
-2.00,12
-10.00,47
166.00,-90
-102.00,3
-49.00,65
127.00,14
-25.00,-67
119.00,79
142.00,-3
-45.00,-55
-145.00,-87
-109.00,61
93.00,61
68.00,10
-25.00,23
-50.00,28
-84.00,26
12.00,-38
162.00,-58
65.00,86
-134.00,8
-32.00,55
-14.00,73
-159.00,-66
-92.00,-76
-54.00,-18
-20.00,-8
-151.00,-84
24.00,18
-129.00,-24
141.00,40
-80.00,-52
-81.00,-38
109.00,87
-16.00,-59
-20.00,-59
-15.00,11
112.00,8
-130.00,-28
95.00,43
35.00,-42
11.00,85
-72.00,-26
-76.00,-76
102.00,-26
85.00,61
-8.00,85
-107.00,-89
12.00,29
61.00,-22
-165.00,88
22.00,-56
24.00,73
-29.00,-57
-1.00,-86
120.00,13
-149.00,-87
83.00,-41
-132.00,-1
-67.00,86
75.00,1
106.00,36
35.00,63
-116.00,-71
-35.00,-39
-53.00,59
-113.00,6
70.00,55
96.00,38
9.00,11
102.00,70
-50.00,-3
-23.00,85
-43.00,22
159.00,37
-141.00,4
171.00,41
-90.00,-37
68.00,46
132.00,-34
116.00,75
125.00,58
157.00,84
-78.00,-43
-125.00,-18
63.00,-59
-128.00,76
-2.00,-44
-85.00,-41
179.00,85
14.00,32
-97.00,13
-18.00,9
-87.00,-84
176.00,29
-151.00,-39
-127.00,67
-155.00,48
-124.00,8
-13.00,-17
72.00,22
-118.00,-47
-103.00,58
82.00,-69
68.00,-67
-29.00,80
107.00,5
-33.00,86
2.00,80
-125.00,23
-98.00,69
-82.00,25
143.00,0
-120.00,63
176.00,-7
-90.00,37
0.00,-33
-176.00,-29
126.00,-43
64.00,-28
159.00,31
86.00,-40
-169.00,-38
-172.00,-82
154.00,-69
145.00,75
-75.00,-38
59.00,-69
81.00,12
90.00,-63
-34.00,60
-66.00,-22
81.00,54
-116.00,-18
94.00,-35
-97.00,-55
124.00,85
89.00,38
-111.00,-19
180.00,-29
46.00,-12
-127.00,59
-121.00,-86
-86.00,-66
-71.00,-58
-146.00,11
-32.00,-27
54.00,64
176.00,24
-121.00,-33
177.00,-36
49.00,-21
29.00,33
146.00,-67
57.00,-68
115.00,-4
-110.00,-74
-24.00,78
-93.00,-63
-155.00,3
112.00,-64
71.00,82
-63.00,53
-102.00,3
41.00,89
13.00,-74
-49.00,-86
-13.00,-2
116.00,59
105.00,3
-98.00,-38
-92.00,-86
-99.00,78
49.00,33
97.00,-88
-121.00,76
119.00,-43
157.00,-81
101.00,-18
64.00,35
163.00,71
94.00,56
-117.00,-24
-88.00,79
-48.00,-37
46.00,-14
-28.00,-74
164.00,67
-150.00,-78
146.00,-5
35.00,83
127.00,5
53.00,-80
156.00,-22
20.00,80
72.00,-63
144.00,13
-149.00,13
37.00,-14
20.00,32
113.00,-63
-1.00,51
-125.00,46
38.00,-63
-164.00,-82
15.00,35
-121.00,-39
99.00,35
-117.00,48
-156.00,3
-173.00,-53
158.00,61
-37.00,60
2.00,4
-29.00,-21
-131.00,-86
-10.00,42
111.00,-35
-102.00,79
-68.00,59
23.00,84
-31.00,-53
-59.00,-15
-148.00,50
-144.00,61
25.00,-61
-92.00,-29
-25.00,2
-58.00,24
-84.00,-38
-31.00,27
-147.00,-8
145.00,65
8.00,90
-145.00,-75
-33.00,33
-143.00,85
169.00,3
99.00,58
59.00,-79
-101.00,85
-178.00,-45
-154.00,-6
-46.00,72
43.00,19
-70.00,-13
11.00,-7
-44.00,-86
-117.00,79
32.00,15
113.00,-84
-4.00,6
-10.00,-79
67.00,86
-3.00,-24
168.00,-2
9.00,71
38.00,-58
56.00,44
-149.00,-16
75.00,-29
51.00,62
122.00,-85
-108.00,83
150.00,39
-116.00,-23
-130.00,-33
77.00,-39
-69.00,-79
2.00,21
-132.00,-11
69.00,-12
9.00,-26
-5.00,-56
-89.00,-12
-47.00,66
-150.00,67
133.00,59
-59.00,-10
-50.00,68
81.00,87
107.00,59
146.00,-29
76.00,51
121.00,-74
-128.00,84
-148.00,52
72.00,-2
59.00,37
22.00,-25
141.00,20
180.00,0
-137.00,-48
-172.00,-41
-6.00,-76
-103.00,-54
166.00,-73
30.00,61
12.00,40
111.00,13
-80.00,-68
40.00,-59
-170.00,-2
6.00,17
180.00,-71
31.00,71
73.00,-50
16.00,-50
-36.00,-15
105.00,-49
84.00,-1
-176.00,50
109.00,58
177.00,-77
138.00,88
-180.00,-32
-4.00,64
-90.00,68
2.00,-39
-150.00,-17
91.00,65
-176.00,87
-106.00,34
-129.00,71
155.00,78
21.00,50
132.00,-74
-82.00,-10
-8.00,20
-33.00,87
-89.00,-85
8.00,-69
-115.00,-75
-12.00,-70
38.00,78
-131.00,2
-19.00,80
104.00,90
173.00,62
17.00,-69
-10.00,87
66.00,62
-176.00,9
-11.00,56
40.00,22
174.00,-51
174.00,79
-4.00,76
-174.00,16
145.00,-60
60.00,-67
0.00,-53
74.00,-33
6.00,67
101.00,6
-117.00,56
-142.00,-50
58.00,83
-21.00,-78
9.00,-69
22.00,-86
82.00,-58
19.00,16
-9.00,86
31.00,-29
-126.00,-40
-54.00,-65
-8.00,57
-102.00,85
152.00,4
-37.00,6
150.00,53
-128.00,-27
-83.00,-45
-132.00,27
-122.00,-24
39.00,83
24.00,-84
-153.00,-15
63.00,-45
145.00,-27
-86.00,-29
-31.00,-80
-55.00,56
-51.00,-5
131.00,-44
175.00,56
-45.00,13
-14.00,37
119.00,-20
-123.00,-46
51.00,-19
159.00,19
-92.00,-29
84.00,5
121.00,-46
5.00,22
40.00,66
113.00,-57
-22.00,-37
-21.00,-20
145.00,13
-39.00,-73
7.00,-11
7.00,-47
2.00,-51
-139.00,-71
148.00,18
-17.00,-39
139.00,-12
34.00,-86
75.00,14
154.00,54
-160.00,88
162.00,-16
5.00,41
145.00,-18
50.00,-18
84.00,-81
-110.00,41
120.00,-77
-175.00,-46
-64.00,65
-44.00,-59
140.00,-45
-66.00,-36
-149.00,-76
-121.00,-9
176.00,60
-124.00,-7
-141.00,-62
-94.00,53
-128.00,26
0.00,72
3.00,-7
-133.00,-90
11.00,-78
-36.00,-15
-35.00,-36
33.00,-39
129.00,-6
-28.00,86
70.00,-19
20.00,76
12.00,-18
144.00,-41
-116.00,30
67.00,-69
-161.00,12
-95.00,70
53.00,-60
-36.00,68
-101.00,27
-114.00,-77
146.00,-77
-90.00,-41
-172.00,-10
-2.00,-79
78.00,-88
87.00,55
-29.00,14
7.00,-22
-88.00,39
112.00,78
-69.00,78
-160.00,76
-18.00,-81
-22.00,79
-159.00,48
67.00,85
94.00,75
-96.00,-39
-105.00,-40
25.00,72
-132.00,4
27.00,-53
78.00,-16
45.00,66
-166.00,-59
-148.00,-72
11.00,29
-11.00,-13
-160.00,27
-12.00,22
-49.00,-11
41.00,79
-130.00,-80
-93.00,26
-156.00,-25
-87.00,-33
115.00,26
165.00,-61
43.00,61
-27.00,1
-22.00,-68
-121.00,-45
-61.00,-41
-82.00,79
10.00,13
-175.00,45
-148.00,-11
-88.00,19
-36.00,14
27.00,79
81.00,3
23.00,60
62.00,-60
-86.00,-23
99.00,-50
-32.00,-83
-29.00,-44
178.00,-68
-63.00,-79
-99.00,77
-64.00,49
81.00,90
129.00,27
-15.00,10
-36.00,-32
-82.00,85
75.00,-90
-49.00,7
109.00,-59
69.00,16
78.00,-15
-129.00,-27
-114.00,-10
-160.00,39
-131.00,62
47.00,8
-142.00,22
117.00,34
57.00,-22
-137.00,-88
22.00,-40
19.00,81
33.00,10
152.00,24
74.00,-27
-92.00,-8
168.00,-82
-60.00,-31
46.00,31
74.00,-9
4.00,-66
-168.00,-47
27.00,8
55.00,31
96.00,-26
81.00,-27
21.00,-89
139.00,64
70.00,-55
108.00,-40
139.00,-30
87.00,1
-20.00,-74
-25.00,-61
-108.00,11
-100.00,-66
70.00,-74
148.00,45
168.00,36
-165.00,-77
81.00,-79
-42.00,-75
-69.00,24
-159.00,-31
136.00,-3
-45.00,-74
-139.00,-42
164.00,89
-46.00,-39
148.00,-67
-44.00,58
-178.00,-59
11.00,-43
-44.00,-45
-8.00,37
8.00,-45
-130.00,-70
15.00,62
-139.00,78
129.00,-30
-37.00,-78
-53.00,-67
-146.00,-58
66.00,89
-19.00,61
-3.00,36
-116.00,-13
24.00,-28
-25.00,-32
166.00,-72
139.00,-2
-65.00,19
55.00,85
67.00,-43
-128.00,73
-172.00,-75
77.00,70
-105.00,-42
140.00,35
32.00,73
3.00,48
-71.00,-84
-95.00,-47
-123.00,76
-36.00,71
-15.00,60
-148.00,-88
87.00,78
-2.00,72
178.00,-11
58.00,-16
141.00,48
-144.00,-87
-43.00,-85
169.00,-28
158.00,46
132.00,21
114.00,46
98.00,-85
159.00,-23
-6.00,27
-64.00,-74
81.00,44
-116.00,-83
76.00,-18
65.00,0
16.00,56
6.00,35
-105.00,10
-6.00,10
110.00,23
-58.00,39
87.00,-11
151.00,-57
0.00,-59
-15.00,-40
-180.00,-52
-63.00,9
37.00,-73
68.00,-15
-129.00,-75
111.00,-46
135.00,-3
96.00,-87
79.00,44
161.00,37
161.00,-33
-140.00,77
3.00,-62
5.00,-63
16.00,-1
81.00,-10
-138.00,-83
102.00,80
-77.00,-8
169.00,49
45.00,47
24.00,-72
126.00,56
-17.00,-24
95.00,75
173.00,-18
167.00,13
158.00,-30
10.00,-13
153.00,-37
30.00,31
74.00,-70
147.00,19
114.00,-29
72.00,-85
-12.00,40
16.00,-49
-177.00,-65
34.00,-85
34.00,18
41.00,17
148.00,40
-25.00,69
167.00,2
74.00,-23
55.00,50
-17.00,-59
19.00,67
4.00,45
-166.00,46
149.00,33
-5.00,-15
114.00,-22
-110.00,58
152.00,32
139.00,10
154.00,68
45.00,34
68.00,-31
-1.00,1
0.00,1
-58.00,-87
-142.00,7
-19.00,-43
177.00,4
-62.00,69
-110.00,-18
-171.00,11
156.00,0
-54.00,-66
-162.00,-21
116.00,-79
-64.00,-63
168.00,-1
-178.00,-42
-103.00,-48
165.00,58
78.00,-28
58.00,77
-67.00,-38
-44.00,-84
-177.00,-52
-160.00,-70
-117.00,87
-174.00,-70
28.00,25
-153.00,29
-136.00,43
-173.00,-81
110.00,-68
159.00,42
134.00,-45
35.00,-59
-160.00,78
-72.00,74
90.00,-70
101.00,7
-124.00,-75
163.00,-87
-24.00,-79
27.00,-44
143.00,76
-95.00,-23
-131.00,-56
21.00,66
-121.00,-54
95.00,-34
-164.00,-33
-128.00,-87
5.00,-46
-76.00,38
21.00,-87
33.00,-33
-62.00,-64
-79.00,51
-62.00,-69
131.00,79
-149.00,21
146.00,70
-47.00,41
132.00,56
-143.00,0
51.00,50
-166.00,-61
-98.00,-13
-80.00,2
5.00,-72
-67.00,-4
154.00,29
135.00,39
-45.00,8
2.00,-57
139.00,-17
-50.00,-19
-115.00,-68
129.00,11
-70.00,-59
-32.00,-32
-118.00,77
-151.00,-68
-126.00,53
122.00,-82
-33.00,63
-111.00,-52
-180.00,14
-115.00,5
-24.00,86
41.00,69
-132.00,-82
175.00,12
61.00,-74
33.00,-46
-101.00,3
-23.00,-63
125.00,74
2.00,-62
-146.00,-87
59.00,-77
-140.00,-61
-107.00,55
77.00,17
23.00,57
-78.00,62
-15.00,-69
156.00,4
98.00,-52
-176.00,-75
-100.00,39
136.00,-49
-180.00,3
136.00,-8
-63.00,8
156.00,-85
